,name,rating
120,Dejounte Murray,78
121,Dirk Nowitzki,78
122,Zach Randolph,78
123,Josh Richardson,78
124,Austin Rivers,78
125,Marcus Smart,78
126,Dennis Smith,78
127,Thaddeus Young,78
128,Kyle Anderson,77
129,Mo Bamba,77
130,Nicolas Batum,77
131,Kent Bazemore,77
132,Jordan Bell,77
133,Bogdan Bogdanovic,77
134,Avery Bradley,77
135,DeMarre Carroll,77
136,Wendell Carter,77
137,Wilson Chandler,77
138,Jamal Crawford,77
139,Dewayne Dedmon,77
140,Danilo Gallinari,77
141,Manu Ginobili,77
142,Marcin Gortat,77
143,Gerald Green,77
144,John Henson,77
145,Nenê,77
146,Andre Iguodala,77
147,Ersan Ilyasova,77
148,Josh Jackson,77
149,James Johnson,77
150,Alex Len,77
151,Robin Lopez,77
152,Wesley Matthews,77
153,JaVale McGee,77
154,Marcus Morris,77
155,Markieff Morris,77
156,Larry Nance Jr,77
157,Nerlens Noel,77
158,Kelly Olynyk,77
159,Elfrid Payton,77
160,Pascal Siakam,77
161,Jonathon Simmons,77
162,Fred VanVleet,77
163,Delon Wright,77
164,Trae Young,77
165,Cody Zeller,77
166,Al-Farouq Aminu,76
167,OG Anunoby,76
168,DJ Augustin,76
169,Jose Juan Barea,76
170,Michael Beasley,76
171,Marco Belinelli,76
172,Reggie Bullock,76
173,Kentavious Caldwell-Pope,76
174,Jordan Clarkson,76
175,Allen Crabbe,76
176,Jae Crowder,76
177,Ed Davis,76
178,Wayne Ellington,76
179,Kenneth Faried,76
180,Markelle Fultz,76
181,Taj Gibson,76
182,Jeff Green,76
183,Montrezl Harrell,76
184,Josh Hart,76
185,Willy Hernangomez,76
186,Mario Hezonja,76
187,George Hill,76
188,Jonathan Isaac,76
189,Al Jefferson,76
190,Tyler Johnson,76
191,Frank Kaminsky,76
192,Kosta Koufos,76
193,Courtney Lee,76
194,Caris LeVert,76
195,Trey Lyles,76
196,Salah Mejri,76
197,Patrick Mills,76
198,Greg Monroe,76
199,Shabazz Napier,76
200,Kyle O'Quinn,76
201,Kelly Oubre,76
202,Zaza Pachulia,76
203,Tony Parker,76
204,Mason Plumlee,76
205,Michael Porter,76
206,Dwight Powell,76
207,Andre Roberson,76
208,Tomas Satoransky,76
209,Mike Scott,76
210,Thabo Sefolosha,76
211,Collin Sexton,76
212,Ishmael Smith,76
213,Lance Stephenson,76
214,Tristan Thompson,76
215,PJ Tucker,76
216,Dion Waiters,76
217,Marvin Williams,76
218,Justise Winslow,76
219,Tyler Zeller,76
220,Ryan Anderson,75
221,Aron Baynes,75
222,Davis Bertans,75
223,Nemanja Bjelica,75
224,Dillon Brooks,75
225,Trey Burke,75
226,Alec Burks,75
227,Omri Casspi,75
228,Tyson Chandler,75
229,Seth Curry,75
230,Troy Daniels,75
231,Gorgui Dieng,75
232,James Ennis,75
233,Raymond Felton,75
234,Jerami Grant,75
235,JaMychal Green,75
236,Danny Green,75
237,Joe Harris,75
238,Richaun Holmes,75
239,Rodney Hood,75
240,Jonas Jerebko,75
241,Amir Johnson,75
242,Michael Kidd-Gilchrist,75
243,Kevin Knox,75
244,Kyle Korver,75
245,Skal Labissiere,75
246,Shaun Livingston,75
247,Boban Marjanovic,75
248,Luc Mbah a Moute,75
249,TJ McConnell,75
250,CJ Miles,75
251,E'Twaun Moore,75
252,Cedi Osman,75
253,Chandler Parsons,75
254,Jakob Poeltl,75
255,Glenn Robinson III,75
256,Derrick Rose,75
257,JR Smith,75
258,Ekpe Udoh,75
259,Alan Williams,75
260,Bismack Biyombo,74
261,Andrew Bogut,74
262,Miles Bridges,74
263,Mikal Bridges,74
264,Vince Carter,74
265,Marquese Chriss,74
266,Quinn Cook,74
267,Dante Exum,74
268,Yogi Ferrell,74
269,Channing Frye,74
270,Langston Galloway,74
271,Jerian Grant,74
272,Andrew Harrison,74
273,Justin Holiday,74
274,Stanley Johnson,74
275,Terrence Jones,74
276,Tyus Jones,74
277,Cory Joseph,74
278,Brandon Knight,74
279,Jon Leuer,74
280,Ian Mahinmi,74
281,Rodney McGruder,74
282,Malik Monk,74
283,Timofey Mozgov,74
284,Emmanuel Mudiay,74
285,Mike Muscala,74
286,Frank Ntilikina,74
287,Royce O'Neale,74
288,Patrick Patterson,74
289,Norman Powell,74
290,Terrence Ross,74
291,Wayne Selden,74
292,Garrett Temple,74
293,Milos Teodosic,74
294,Daniel Theis,74
295,Anthony Tolliver,74
296,Tyler Ulis,74
297,Denzel Valentine,74
298,Nick Young,74
299,Grayson Allen,73
300,Ron Baker,73
301,Dragan Bender,73
302,Corey Brewer,73
303,MarShon Brooks,73
304,Jose Calderon,73
305,Deyonta Davis,73
306,Matthew Dellavedova,73
307,Harry Giles,73
308,Shai Gilgeous-Alexander,73
309,Moe Harkless,73
310,Juan Hernangomez,73
311,Solomon Hill,73
312,Justin Jackson,73
313,Maxi Kleber,73
314,Shelvin Mack,73
315,Jarell Martin,73
316,Doug McDermott,73
317,Ben McLemore,73
318,Darius Miller,73
319,Shabazz Muhammad,73
320,Joakim Noah,73
321,David Nwaba,73
322,Jahlil Okafor,73
323,Emeka Okafor,73
324,Iman Shumpert,73
325,Tony Snell,73
326,Evan Turner,73
327,Lonnie Walker,73
328,Robert Williams,73
329,Ante Zizic,73
330,Ivica Zubac,73
331,Alex Abrines,72
332,Alexis Ajinca,72
333,Cole Aldrich,72
334,Justin Anderson,72
335,Malik Beasley,72
336,Isaiah Canaan,72
337,Tyler Cavanaugh,72
338,Ian Clark,72
339,Pat Connaughton,72
340,Luol Deng,72
341,Cheick Diallo,72
342,Donte DiVincenzo,72
343,Jared Dudley,72
344,Jacob Evans,72
345,Dorian Finney-Smith,72
346,Bryn Forbes,72
347,Tim Frazier,72
348,Jonathan Gibson,72
349,Archie Goodwin,72
350,Devin Harris,72
351,Aaron Holiday,72
352,Jarrett Jack,72
353,Luke Kennard,72
354,TJ Leaf,72
355,Thon Maker,72
356,Patrick McCaw,72
357,Jodie Meeks,72
358,Eric Moreland,72
359,Johnathan Motley,72
360,Raul Neto,72
361,James Nunnally,72
362,Quincy Pondexter,72
363,Ivan Rabb,72
364,Jerome Robinson,72
365,Zhaire Smith,72
366,Sindarius Thornwell,72
367,Moritz Wagner,72
368,Brad Wanamaker,72
369,Quincy Acy,71
370,Dwayne Bacon,71
371,Khem Birch,71
372,Troy Brown,71
373,Dante Cunningham,71
374,Sam Dekker,71
375,Cristiano Felicio,71
376,Kevin Huerter,71
377,Chandler Hutchison,71
378,Derrick Jones,71
379,Furkan Korkmaz,71
380,Meyers Leonard,71
381,Kevon Looney,71
382,Frank Mason,71
383,Dzanan Musa,71
384,Josh Okogie,71
385,Cameron Payne,71
386,Landry Shamet,71
387,Omari Spellman,71
388,Nik Stauskas,71
389,Noah Vonleh,71
390,Isaiah Whitehead,71
391,Troy Williams,71
392,Darrell Arthur,70
393,Keita Bates-Diop,70
394,DeAndre Bembry,70
395,Tony Bradley,70
396,Sterling Brown,70
397,Jalen Brunson,70
398,Jevon Carter,70
399,Zach Collins,70
400,Torrey Craig,70
401,Tyler Dorsey,70
402,Devonte Graham,70
403,Udonis Haslem,70
404,Wesley Iwundu,70
405,Frank Jackson,70
406,Wesley Johnson,70
407,Jake Layman,70
408,Timothe Luwawu,70
409,Sviatoslav Mykhailiuk,70
410,Monte Morris,70
411,Elie Okobo,70
412,Justin Patton,70
413,Miles Plumlee,70
414,Mitchell Robinson,70
415,Caleb Swanigan,70
416,Khyri Thomas,70
417,Briante Weber,70
418,DJ Wilson,70
419,James Young,70
420,Jerryd Bayless,69
421,Antonio Blakeney,69
422,Jonah Bolden,69
423,Bruce Brown,69
424,Lorenzo Brown,69
425,Michael Carter-Williams,69
426,Hamidou Diallo,69
427,Damyean Dotson,69
428,Henry Ellenson,69
429,Jawun Evans,69
430,Kay Felder,69
431,Terrance Ferguson,69
432,Melvin Frazier,69
433,Treveon Graham,69
434,Shaquille Harrison,69
435,Danuel House,69
436,Alize Johnson,69
437,Damian Jones,69
438,Rodions Kurucs,69
439,Tyler Lydon,69
440,Georges Niang,69
441,Chinanu Onuaku,69
442,Alex Poythress,69
443,Chasson Randle,69
444,Malachi Richardson,69
445,JaKarr Sampson,69
446,Anfernee Simons,69
447,Jason Smith,69
448,Lance Thomas,69
449,Gary Trent Jr,69
450,Jarred Vanderbilt,69
451,Derrick White,69
452,CJ Williams,69
453,Guerschon Yabusele,69
454,Ike Anigbogu,68
455,Omer Asik,68
456,Wade Baldwin,68
457,Isaac Bonga,68
458,Thomas Bryant,68
459,Alex Caruso,68
460,Isaiah Hartenstein,68
461,Josh Huestis,68
462,Demetrius Jackson,68
463,Jalen Jones,68
464,Abdel Nader,68
465,Semi Ojeleye,68
466,Gary Payton II,68
467,Davon Reed,68
468,Raymond Spalding,68
469,Amile Jefferson,67
470,Damion Lee,67
471,Walter Lemon Jr,67
472,Devin Robinson,67
473,Edmond Sumner,67
474,CJ Wilcox,67
475,Jabari Bird,66
476,Chris Boucher,66
477,Bruno Caboclo,66
478,Antonius Cleveland,66
479,PJ Dozier,66
480,Daniel Hamilton,66
481,John Holland,66
482,Jaylen Morris,66
483,Zhou Qi,66
484,Travis Wear,66
485,Marcus Georges-Hunt,65
486,Reggie Hearn,65
487,Isaiah Hicks,65
488,RJ Hunter,65
489,Luke Kornet,65
490,Naz Long,65
