,name,rating
323,Gal Mekel,66
324,Glen Rice Jr,66
325,Dominic McGuire,66
326,Marco Belinelli,65
327,Enes Kanter,65
328,Shelvin Mack,65
329,Shabazz Muhammad,65
330,Ronnie Price,65
331,Andre Roberson,65
332,PJ Tucker,65
333,Tyler Zeller,65
334,Jeffery Taylor,65
335,Jannero Pargo,65
336,Kendall Marshall,65
337,Jamaal Franklin,65
338,Chris Copeland,65
339,Cartier Martin,65
340,Ryan Gomes,65
341,Nick Calathes,65
342,Brandon Davies,65
343,Kris Joseph,65
344,Hakim Warrick,65
345,Quincy Acy,64
346,Reggie Bullock,64
347,Ian Clark,64
348,Allen Crabbe,64
349,Dante Cunningham,64
350,Gorgui Dieng,64
351,Wayne Ellington,64
352,Kosta Koufos,64
353,Josh McRoberts,64
354,Mirza Teletovic,64
355,Garrett Temple,64
356,Lance Thomas,64
357,Darius Miller,64
358,Hollis Thompson,64
359,Brendan Haywood,64
360,John Lucas,64
361,Donald Sloan,64
362,Reggie Williams,64
363,Austin Daye,64
364,Linas Kleiza,64
365,Jan Vesely,64
366,Christapher Johnson,64
367,Gustavo Ayon,64
368,Nazr Mohammed,64
369,Ronny Turiaf,64
370,Josh Akognon,64
371,Damien Wilkins,64
372,Lavoy Allen,63
373,Nick Collison,63
374,Seth Curry,63
375,Kyle Korver,63
376,Jon Leuer,63
377,Timofey Mozgov,63
378,Zaza Pachulia,63
379,Pablo Prigioni,63
380,Nemanja Nedovic,63
381,Maalik Wayns,63
382,Jeff Adrien,63
383,Joel Freeland,63
384,Perry Jones,63
385,Jeremy Tyler,63
386,Andris Biedrins,63
387,Devin Ebanks,63
388,DJ White,63
389,Omri Casspi,62
390,Boris Diaw,62
391,John Henson,62
392,Solomon Hill,62
393,Cory Joseph,62
394,Shaun Livingston,62
395,E'Twaun Moore,62
396,Kelly Olynyk,62
397,Kyle Singler,62
398,Tony Snell,62
399,James Southerland,62
400,DeAndre Liggins,62
401,Doron Lamb,62
402,Greg Stiemsma,62
403,Robert Sacre,62
404,Will Barton,61
405,Bismack Biyombo,61
406,DeMarre Carroll,61
407,Michael Carter-Williams,61
408,Draymond Green,61
409,John Jenkins,61
410,Mason Plumlee,61
411,Quincy Pondexter,61
412,Mike Scott,61
413,Victor Claver,61
414,Jarvis Varnado,61
415,Ryan Kelly,61
416,Chris Babb,61
417,Lorenzo Brown,61
418,Khris Middleton,60
419,Brian Roberts,60
420,Jason Smith,60
421,Anthony Tolliver,60
422,Jeff Withey,60
423,Ognjen Kuzmic,60
424,Giannis Antetokounmpo,60
425,Arnett Moultrie,60
426,Quincy Miller,60
427,Sergey Karasev,60
428,Rasual Butler,60
429,Kwame Brown,60
430,Melvin Ely,60
431,Henry Sims,60
432,Cole Aldrich,59
433,Luke Babbitt,59
434,Terrence Jones,59
435,Meyers Leonard,59
436,Tornike Shengelia,59
437,Shawne Williams,59
438,Joel Anthony,59
439,Hamed Haddadi,59
440,Dexter Pittman,59
441,Bernard James,59
442,Mickell Gladness,59
443,James Jones,58
444,Donatas Motiejunas,58
445,Kyle O'Quinn,58
446,Matt Bonner,58
447,Steven Adams,57
448,Alex Len,57
449,Hasheem Thabeet,57
450,Josh Harrellson,57
451,Jeremy Evans,56
452,Miles Plumlee,56
453,Daniel Orton,56
454,AJ Price,56
455,Erik Murphy,56
456,Aaron Gray,56
457,Solomon Alabi,56
458,Ryan Hollins,55
459,DeSagana Diop,54
460,Steve Novak,53
461,Royal Ivey,53
462,Fab Melo,53
463,Festus Ezeli,52
464,Rudy Gobert,52
465,Solomon Jones,52
466,Darnell Jackson,52
467,Jason Collins,50
